if found, contact efe@unc.edu
Running: C:\Users\Ted\Documents\GitHub\OpenOBS\sensor_firmware\sensor_firmware.ino
OpenOBS SN:25

time,R0,Rv,gain,temp
946684819,69,0,0,
946684819,69,0,0,
946684819,68,0,0,
946684819,69,0,0,
946684819,69,0,0,
946684819,69,0,0,
946684819,69,0,0,
946684819,68,0,0,
946684819,69,0,0,
946684819,68,0,0,
946684819,68,0,0,
946684819,12233,0,1,23.50
946684819,12229,0,1,
946684819,12218,0,1,
946684819,12216,0,1,
946684819,12141,0,1,
946684819,12227,0,1,
946684819,12250,0,1,
946684819,12239,0,1,
946684819,12299,0,1,
946684819,12313,0,1,
946684819,12345,0,1,
946684819,12433,0,1,
946684819,12486,0,1,
946684819,12523,0,1,
946684819,12561,0,1,
946684819,12557,0,1,
946684819,12546,0,1,
946684819,12534,0,1,
946684819,12513,0,1,
946684819,12504,0,1,
946684819,12506,0,1,
946684819,12505,0,1,
946684819,12495,0,1,
946684819,12485,0,1,
946684819,12470,0,1,
946684819,12464,0,1,
946684819,12464,0,1,
946684819,12478,0,1,
946684819,12495,0,1,
946684819,12526,0,1,
946684819,12554,0,1,
946684819,12577,0,1,
946684819,12587,0,1,
946684819,12594,0,1,
946684819,12602,0,1,
946684819,12614,0,1,
946684819,12627,0,1,
946684819,12640,0,1,
946684819,12642,0,1,
946684819,12634,0,1,
946684819,12621,0,1,
946684819,12600,0,1,
946684819,12576,0,1,
946684819,12555,0,1,
946684819,12537,0,1,
946684819,12521,0,1,
946684819,12508,0,1,
946684819,12489,0,1,
946684819,12466,0,1,
946684819,12441,0,1,
946684819,12246,0,1,
946684819,12399,0,1,
946684819,12394,0,1,
946684819,12396,0,1,
946684819,12404,0,1,
946684819,12415,0,1,
946684819,12422,0,1,
946684819,12423,0,1,
946684819,12417,0,1,
946684819,12414,0,1,
946684819,12406,0,1,
946684819,12400,0,1,
946684819,12393,0,1,
946684819,12386,0,1,
946684819,12372,0,1,
946684819,12354,0,1,
946684819,12335,0,1,
946684819,12313,0,1,
946684819,12287,0,1,
946684819,12260,0,1,
946684819,12237,0,1,
946684819,12217,0,1,
946684819,12201,0,1,
946684819,12114,0,1,
946684819,12186,0,1,
946684819,12183,0,1,
946684819,12186,0,1,
946684819,12188,0,1,
946684819,12196,0,1,
946684819,12204,0,1,
946684819,12212,0,1,
946684819,12220,0,1,
946684819,12224,0,1,
946684819,12227,0,1,
946684819,12231,0,1,
946684819,12237,0,1,
946684819,12243,0,1,
946684819,12255,0,1,
946684819,12266,0,1,
946684819,12282,0,1,
946684819,12291,0,1,
946684819,12299,0,1,
946684819,12306,0,1,
946684819,12307,0,1,
946684819,12295,0,1,
946684819,12289,0,1,
946684819,12290,0,1,
946684819,12202,0,1,
946684819,12305,0,1,
946684819,12320,0,1,
946684819,12335,0,1,
946684819,12347,0,1,
946684819,12358,0,1,
946684819,12367,0,1,
946684819,12375,0,1,
946684819,12381,0,1,
946684819,12386,0,1,
946684819,12389,0,1,
946684819,12387,0,1,
946684819,12379,0,1,
946684819,12365,0,1,
946684819,12347,0,1,
946684819,12330,0,1,
946684819,12317,0,1,
946684819,12309,0,1,
946684819,12304,0,1,
946684819,12301,0,1,
946684819,12294,0,1,
946684819,12276,0,1,
946684819,12250,0,1,
946684819,12218,0,1,
946684819,12184,0,1,
946684819,12147,0,1,
946684819,12104,0,1,
946684819,12053,0,1,
946684819,11991,0,1,
946684819,11922,0,1,
946684819,11845,0,1,
946684819,11734,0,1,
946684819,11663,0,1,
946684819,11615,0,1,
946684819,11610,0,1,
946684819,11615,0,1,
946684819,11627,0,1,
946684819,11633,0,1,
946684819,11637,0,1,
946684819,11642,0,1,
946684819,11660,0,1,
946684819,11693,0,1,
946684819,11742,0,1,
946684819,11801,0,1,
946684819,11864,0,1,
946684819,11915,0,1,
946684819,11788,0,1,
946684819,11967,0,1,
946684819,11973,0,1,
946684819,11978,0,1,
946684819,11993,0,1,
946684819,12011,0,1,
946684819,12020,0,1,
946684819,12014,0,1,
946684819,11990,0,1,
946684819,11949,0,1,
946684819,11899,0,1,
946684819,11857,0,1,
946684819,11821,0,1,
946684819,11794,0,1,
946684819,11772,0,1,
946684820,11740,0,1,
946684820,11650,0,1,
946684820,11662,0,1,
946684820,11623,0,1,
946684820,11608,0,1,
946684820,11676,0,1,
946684820,11729,0,1,
946684820,11768,0,1,
946684820,11733,0,1,
946684820,11809,0,1,
946684820,11801,0,1,
946684820,11808,0,1,
946684820,11831,0,1,
946684820,11867,0,1,
946684820,11923,0,1,
946684820,11983,0,1,
946684820,12030,0,1,
946684820,12055,0,1,
946684820,12068,0,1,
946684820,12075,0,1,
946684820,12090,0,1,
946684820,12124,0,1,
946684820,12174,0,1,
946684820,12224,0,1,
946684820,12254,0,1,
946684820,12259,0,1,
946684820,12243,0,1,
946684820,12212,0,1,
946684820,12188,0,1,
946684820,12161,0,1,
946684820,12138,0,1,
946684820,12134,0,1,
946684820,12021,0,1,
946684820,12090,0,1,
946684820,12052,0,1,
946684820,12003,0,1,
946684820,11952,0,1,
946684820,11906,0,1,
946684820,11895,0,1,
946684820,11891,0,1,
946684820,11901,0,1,
946684820,11932,0,1,
946684820,11952,0,1,
946684820,11963,0,1,
946684820,11980,0,1,
946684820,11991,0,1,
946684820,12019,0,1,
946684820,12057,0,1,
946684820,12099,0,1,
946684820,12142,0,1,
946684820,12180,0,1,
946684820,12211,0,1,
946684820,12232,0,1,
946684820,12243,0,1,
946684820,12252,0,1,
946684820,12214,0,1,
946684820,12252,0,1,
946684820,12246,0,1,
946684820,12236,0,1,
946684820,12223,0,1,
946684820,12207,0,1,
946684820,12191,0,1,
946684820,12179,0,1,
946684820,12174,0,1,
946684820,12174,0,1,
946684820,12174,0,1,
946684820,12181,0,1,
946684820,12185,0,1,
946684820,12188,0,1,
946684820,12198,0,1,
946684820,12211,0,1,
946684820,12232,0,1,
946684820,12260,0,1,
946684820,12294,0,1,
946684820,12328,0,1,
946684820,12355,0,1,
946684820,12376,0,1,
946684820,12383,0,1,
946684820,12158,0,1,
946684820,12337,0,1,
946684820,12317,0,1,
946684820,12294,0,1,
946684820,12281,0,1,
946684820,12274,0,1,
946684820,12265,0,1,
946684820,12258,0,1,
946684820,12233,0,1,
946684820,12205,0,1,
946684820,12174,0,1,
946684820,12142,0,1,
946684820,12112,0,1,
946684820,12087,0,1,
946684820,12063,0,1,
946684820,12037,0,1,
946684820,12016,0,1,
946684820,11989,0,1,
946684820,11966,0,1,
946684820,11949,0,1,
946684820,11944,0,1,
946684820,11951,0,1,
946684820,11966,0,1,
946684820,11977,0,1,
946684820,11985,0,1,
946684820,11981,0,1,
946684820,11972,0,1,
946684820,11959,0,1,
946684820,11946,0,1,
946684820,11935,0,1,
946684820,11924,0,1,
946684820,11916,0,1,
946684820,11905,0,1,
946684820,11884,0,1,
946684820,11857,0,1,
946684820,11822,0,1,
946684820,11779,0,1,
946684820,11735,0,1,
946684820,11695,0,1,
946684820,11663,0,1,
946684820,11637,0,1,
946684820,11620,0,1,
946684820,11601,0,1,
946684820,11598,0,1,
946684820,11599,0,1,
946684820,11612,0,1,
946684820,11640,0,1,
946684820,11592,0,1,
946684820,11757,0,1,
946684820,11837,0,1,
946684820,11929,0,1,
946684820,11987,0,1,
946684820,12047,0,1,
946684820,12126,0,1,
946684820,12174,0,1,
946684820,12220,0,1,
946684820,12248,0,1,
946684820,12248,0,1,
946684820,12240,0,1,
946684820,12209,0,1,
946684820,12163,0,1,
946684820,12118,0,1,
946684820,12072,0,1,
946684820,11997,0,1,
946684820,11917,0,1,
946684820,11885,0,1,
946684820,11836,0,1,
946684820,11788,0,1,
946684820,11757,0,1,
946684820,11728,0,1,
946684820,11652,0,1,
946684820,11722,0,1,
946684820,11735,0,1,
946684820,11757,0,1,
946684820,11788,0,1,
946684820,11820,0,1,
946684820,11854,0,1,
946684820,11883,0,1,
946684820,11907,0,1,
946684820,11929,0,1,
946684820,11943,0,1,
946684820,11952,0,1,
946684820,11943,0,1,
946684820,11935,0,1,
946684820,11914,0,1,
946684820,11882,0,1,
946684820,11848,0,1,
946684820,11817,0,1,
946684820,11787,0,1,
946684820,11758,0,1,
946684820,11726,0,1,
946684820,11699,0,1,
946684820,11681,0,1,
946684820,11523,0,1,
946684820,11671,0,1,
946684820,11682,0,1,
946684820,11698,0,1,
946684820,11725,0,1,
946684820,11754,0,1,
946684820,11780,0,1,
946684820,11809,0,1,
946684820,11839,0,1,
946684820,11864,0,1,
946684820,11889,0,1,
946684820,11908,0,1,
946684820,11922,0,1,
946684820,11929,0,1,
946684820,11934,0,1,
946684821,11932,0,1,
946684821,11928,0,1,
946684821,11920,0,1,
946684821,11905,0,1,
946684821,11891,0,1,
946684821,11869,0,1,
946684821,11846,0,1,
946684821,11826,0,1,
946684821,11805,0,1,
946684821,11780,0,1,
946684821,11760,0,1,
946684821,11745,0,1,
946684821,11735,0,1,
946684821,11729,0,1,
946684821,11727,0,1,
946684821,11726,0,1,
946684821,11732,0,1,
946684821,11748,0,1,
946684821,11780,0,1,
946684821,11814,0,1,
946684821,11858,0,1,
946684821,11903,0,1,
946684821,11942,0,1,
946684821,11983,0,1,
946684821,12017,0,1,
946684821,12041,0,1,
946684821,12059,0,1,
946684821,12075,0,1,
946684821,12089,0,1,
946684821,12097,0,1,
946684821,12098,0,1,
946684821,12098,0,1,
946684821,11965,0,1,
946684821,12068,0,1,
946684821,12051,0,1,
946684821,12035,0,1,
946684821,12009,0,1,
946684821,11988,0,1,
946684821,11962,0,1,
946684821,11933,0,1,
946684821,11907,0,1,
946684821,11885,0,1,
946684821,11868,0,1,
946684821,11859,0,1,
946684821,11852,0,1,
946684821,11852,0,1,
946684821,11854,0,1,
946684821,11857,0,1,
946684821,11866,0,1,
946684821,11884,0,1,
946684821,11902,0,1,
946684821,11924,0,1,
946684821,11953,0,1,
946684821,11988,0,1,
946684821,12018,0,1,
946684821,11980,0,1,
946684821,12070,0,1,
946684821,12059,0,1,
946684821,12076,0,1,
946684821,12090,0,1,
946684821,12097,0,1,
946684821,12097,0,1,
946684821,12109,0,1,
946684821,12112,0,1,
946684821,12105,0,1,
946684821,12096,0,1,
946684821,12087,0,1,
946684821,12083,0,1,
946684821,12089,0,1,
946684821,12099,0,1,
946684821,12113,0,1,
946684821,12133,0,1,
946684821,12161,0,1,
946684821,12189,0,1,
946684821,12215,0,1,
946684821,12233,0,1,
946684821,12267,0,1,
946684821,12303,0,1,
946684821,12185,0,1,
946684821,12348,0,1,
946684821,12353,0,1,
946684821,12346,0,1,
946684821,12335,0,1,
946684821,12318,0,1,
946684821,12302,0,1,
946684821,12284,0,1,
946684821,12265,0,1,
946684821,12244,0,1,
946684821,12222,0,1,
946684821,12197,0,1,
946684821,12172,0,1,
946684821,12146,0,1,
946684821,12123,0,1,
946684821,12105,0,1,
946684821,12065,0,1,
946684821,12067,0,1,
946684821,12068,0,1,
946684821,12066,0,1,
946684821,12069,0,1,
946684821,12078,0,1,
946684821,12084,0,1,
946684821,12094,0,1,
946684821,12103,0,1,
946684821,12109,0,1,
946684821,12111,0,1,
946684821,12115,0,1,
946684821,12114,0,1,
946684821,12113,0,1,
946684821,12114,0,1,
946684821,12111,0,1,
946684821,12104,0,1,
946684821,12092,0,1,
946684821,12077,0,1,
946684821,12063,0,1,
946684821,12044,0,1,
946684821,12025,0,1,
946684821,12006,0,1,
946684821,11985,0,1,
946684821,11968,0,1,
946684821,11953,0,1,
946684821,11939,0,1,
946684821,11928,0,1,
946684821,11918,0,1,
946684821,11908,0,1,
946684821,11899,0,1,
946684821,11739,0,1,
946684821,11891,0,1,
946684821,11892,0,1,
946684821,11894,0,1,
946684821,11900,0,1,
946684821,11907,0,1,
946684821,11919,0,1,
946684821,11933,0,1,
946684821,11956,0,1,
946684821,11959,0,1,
946684821,11970,0,1,
946684821,11995,0,1,
946684821,12016,0,1,
946684821,12041,0,1,
946684821,12060,0,1,
946684821,12060,0,1,
946684821,12055,0,1,
946684821,12041,0,1,
946684821,12025,0,1,
946684821,12014,0,1,
946684821,12002,0,1,
946684821,11989,0,1,
946684821,11979,0,1,
946684821,11880,0,1,
946684821,11948,0,1,
946684821,11932,0,1,
946684821,11907,0,1,
946684821,11888,0,1,
946684821,11874,0,1,
946684821,11861,0,1,
946684821,11847,0,1,
946684821,11825,0,1,
946684821,11806,0,1,
946684821,11785,0,1,
946684821,11768,0,1,
946684821,11755,0,1,
946684821,11748,0,1,
946684821,11743,0,1,
946684821,11734,0,1,
946684821,11717,0,1,
946684821,11684,0,1,
946684821,11642,0,1,
946684821,11591,0,1,
946684821,11540,0,1,
946684821,11488,0,1,
946684821,11446,0,1,
946684821,11407,0,1,
946684821,11298,0,1,
946684821,11350,0,1,
946684821,11335,0,1,
946684821,11314,0,1,
946684821,11321,0,1,
946684821,11313,0,1,
946684821,11350,0,1,
946684821,11379,0,1,
946684821,11412,0,1,
946684821,11444,0,1,
946684821,11474,0,1,
946684821,11492,0,1,
946684821,11510,0,1,
946684821,11520,0,1,
946684822,11526,0,1,
946684822,11532,0,1,
946684822,11540,0,1,
946684822,11549,0,1,
946684822,11558,0,1,
946684822,11566,0,1,
946684822,11570,0,1,
946684822,11562,0,1,
946684822,11553,0,1,
946684822,11547,0,1,
946684822,11544,0,1,
946684822,11546,0,1,
946684822,11556,0,1,
946684822,11565,0,1,
946684822,11578,0,1,
946684822,11592,0,1,
946684822,11605,0,1,
946684822,11624,0,1,
946684822,11640,0,1,
946684822,11656,0,1,
946684822,11673,0,1,
946684822,11685,0,1,
946684822,11695,0,1,
946684822,11702,0,1,
946684822,11704,0,1,
946684822,11698,0,1,
946684822,11686,0,1,
946684822,11669,0,1,
946684822,11558,0,1,
946684822,11616,0,1,
946684822,11584,0,1,
946684822,11580,0,1,
946684822,11584,0,1,
946684822,11669,0,1,
946684822,11683,0,1,
946684822,11695,0,1,
946684822,11683,0,1,
946684822,11669,0,1,
946684822,11668,0,1,
946684822,11684,0,1,
946684822,11715,0,1,
946684822,11763,0,1,
946684822,11816,0,1,
946684822,11855,0,1,
946684822,11882,0,1,
946684822,11899,0,1,
946684822,11919,0,1,
946684822,11958,0,1,
946684822,12007,0,1,
946684822,12063,0,1,
946684822,12112,0,1,
946684822,12140,0,1,
946684822,12148,0,1,
946684822,12138,0,1,
946684822,12124,0,1,
946684822,12032,0,1,
946684822,12100,0,1,
946684822,12091,0,1,
946684822,12075,0,1,
946684822,12052,0,1,
946684822,12018,0,1,
946684822,11978,0,1,
946684822,11936,0,1,
946684822,11899,0,1,
946684822,11873,0,1,
946684822,11860,0,1,
946684822,11857,0,1,
946684822,11862,0,1,
946684822,11865,0,1,
946684822,11868,0,1,
946684822,11887,0,1,
946684822,11910,0,1,
946684822,11947,0,1,
946684822,11999,0,1,
946684822,12053,0,1,
946684822,12107,0,1,
946684822,12155,0,1,
946684822,12186,0,1,
946684822,12216,0,1,
946684822,12191,0,1,
946684822,12250,0,1,
946684822,12260,0,1,
946684822,12266,0,1,
946684822,12266,0,1,
946684822,12259,0,1,
946684822,12246,0,1,
946684822,12226,0,1,
946684822,12212,0,1,
946684822,12197,0,1,
946684822,12188,0,1,
946684822,12184,0,1,
946684822,12180,0,1,
946684822,12176,0,1,
946684822,12177,0,1,
946684822,12177,0,1,
946684822,12179,0,1,
946684822,12186,0,1,
946684822,12198,0,1,
946684822,12215,0,1,
946684822,12239,0,1,
946684822,12267,0,1,
946684822,12294,0,1,
946684822,12323,0,1,
946684822,12339,0,1,
946684822,12351,0,1,
946684822,12358,0,1,
946684822,12362,0,1,
946684822,12359,0,1,
946684822,12351,0,1,
946684822,12339,0,1,
946684822,12254,0,1,
946684822,12281,0,1,
946684822,12236,0,1,
946684822,12205,0,1,
946684822,12249,0,1,
946684822,12260,0,1,
946684822,12254,0,1,
946684822,12269,0,1,
946684822,12253,0,1,
946684822,12238,0,1,
946684822,12236,0,1,
946684822,12239,0,1,
946684822,12260,0,1,
946684822,12299,0,1,
946684822,12343,0,1,
946684822,12312,0,1,
946684822,12399,0,1,
946684822,12407,0,1,
946684822,12419,0,1,
946684822,12434,0,1,
946684822,12457,0,1,
946684822,12482,0,1,
946684822,12501,0,1,
946684822,12502,0,1,
946684822,12487,0,1,
946684822,12453,0,1,
946684822,12417,0,1,
946684822,12383,0,1,
946684822,12352,0,1,
946684822,12324,0,1,
946684822,12304,0,1,
946684822,12283,0,1,
946684822,12264,0,1,
946684822,12245,0,1,
946684822,12230,0,1,
946684822,12214,0,1,
946684822,12221,0,1,
946684822,12232,0,1,
946684822,12223,0,1,
946684822,12326,0,1,
946684822,12354,0,1,
946684822,12374,0,1,
946684822,12387,0,1,
946684822,12398,0,1,
946684822,12408,0,1,
946684822,12418,0,1,
946684822,12429,0,1,
946684822,12433,0,1,
946684822,12428,0,1,
946684822,12415,0,1,
946684822,12393,0,1,
946684822,12370,0,1,
946684822,12345,0,1,
946684822,12327,0,1,
946684822,12313,0,1,
946684822,12302,0,1,
946684822,12292,0,1,
946684822,12282,0,1,
946684822,12274,0,1,
946684822,12268,0,1,
946684822,12266,0,1,
946684822,12271,0,1,
946684822,12159,0,1,
946684822,12303,0,1,
946684822,12318,0,1,
946684822,12332,0,1,
946684822,12345,0,1,
946684822,12361,0,1,
946684822,12382,0,1,
946684822,12398,0,1,
946684822,12421,0,1,
946684822,12443,0,1,
946684822,12463,0,1,
946684822,12485,0,1,
946684822,12504,0,1,
946684822,12519,0,1,
946684823,12533,0,1,
946684823,12552,0,1,
946684823,12575,0,1,
946684823,12585,0,1,
946684823,12609,0,1,
946684823,12625,0,1,
946684823,12643,0,1,
946684823,12658,0,1,
946684823,12670,0,1,
946684823,12628,0,1,
946684823,12697,0,1,
946684823,12681,0,1,
946684823,12690,0,1,
946684823,12690,0,1,
946684823,12685,0,1,
946684823,12683,0,1,
946684823,12681,0,1,
946684823,12682,0,1,
946684823,12680,0,1,
946684823,12678,0,1,
946684823,12680,0,1,
946684823,12687,0,1,
946684823,12698,0,1,
946684823,12708,0,1,
946684823,12716,0,1,
946684823,12719,0,1,
946684823,12710,0,1,
946684823,12694,0,1,
946684823,12681,0,1,
946684823,12666,0,1,
946684823,12653,0,1,
946684823,12644,0,1,
946684823,12443,0,1,
946684823,12625,0,1,
946684823,12613,0,1,
946684823,12594,0,1,
946684823,12577,0,1,
946684823,12559,0,1,
946684823,12542,0,1,
946684823,12525,0,1,
946684823,12508,0,1,
946684823,12488,0,1,
946684823,12470,0,1,
946684823,12447,0,1,
946684823,12412,0,1,
946684823,12390,0,1,
946684823,12377,0,1,
946684823,12366,0,1,
946684823,12358,0,1,
946684823,12351,0,1,
946684823,12333,0,1,
946684823,12302,0,1,
946684823,12265,0,1,
946684823,12221,0,1,
946684823,12181,0,1,
946684823,12148,0,1,
946684823,12117,0,1,
946684823,12096,0,1,
946684823,12077,0,1,
946684823,12059,0,1,
946684823,12041,0,1,
946684823,12027,0,1,
946684823,12020,0,1,
946684823,12025,0,1,
946684823,12038,0,1,
946684823,12054,0,1,
946684823,12077,0,1,
946684823,12093,0,1,
946684823,12095,0,1,
946684823,12113,0,1,
946684823,12125,0,1,
946684823,12137,0,1,
946684823,12148,0,1,
946684823,12158,0,1,
946684823,12163,0,1,
946684823,12157,0,1,
946684823,12147,0,1,
946684823,12129,0,1,
946684823,12116,0,1,
946684823,11990,0,1,
946684823,12103,0,1,
946684823,12107,0,1,
946684823,12110,0,1,
946684823,12104,0,1,
946684823,12103,0,1,
946684823,12103,0,1,
946684823,12108,0,1,
946684823,12124,0,1,
946684823,12146,0,1,
946684823,12169,0,1,
946684823,12188,0,1,
946684823,12201,0,1,
946684823,12204,0,1,
946684823,12200,0,1,
946684823,12191,0,1,
946684823,12175,0,1,
946684823,12141,0,1,
946684823,12110,0,1,
946684823,12099,0,1,
946684823,12074,0,1,
946684823,12045,0,1,
946684823,12017,0,1,
946684823,11921,0,1,
946684823,11942,0,1,
946684823,11913,0,1,
946684823,11888,0,1,
946684823,11874,0,1,
946684823,11870,0,1,
946684823,11866,0,1,
946684823,11864,0,1,
946684823,11868,0,1,
946684823,11874,0,1,
946684823,11885,0,1,
946684823,11906,0,1,
946684823,11930,0,1,
946684823,11963,0,1,
946684823,12003,0,1,
946684823,12037,0,1,
946684823,12066,0,1,
946684823,12090,0,1,
946684823,12107,0,1,
946684823,12124,0,1,
946684823,12136,0,1,
946684823,12147,0,1,
946684823,12153,0,1,
946684823,11989,0,1,
946684823,12139,0,1,
946684823,12123,0,1,
946684823,12105,0,1,
946684823,12087,0,1,
946684823,12074,0,1,
946684823,12062,0,1,
946684823,12056,0,1,
946684823,12055,0,1,
946684823,12054,0,1,
946684823,12058,0,1,
946684823,12068,0,1,
946684823,12082,0,1,
946684823,12104,0,1,
946684823,12130,0,1,
946684823,12165,0,1,
946684823,12201,0,1,
946684823,12240,0,1,
946684823,12279,0,1,
946684823,12315,0,1,
946684823,12347,0,1,
946684823,12383,0,1,
946684823,12421,0,1,
946684823,12434,0,1,
946684823,12455,0,1,
946684823,12494,0,1,
946684823,12507,0,1,
946684823,12515,0,1,
946684823,12524,0,1,
946684823,12524,0,1,
946684823,12525,0,1,
946684823,12528,0,1,
946684823,12527,0,1,
946684823,12527,0,1,
946684823,12532,0,1,
946684823,12538,0,1,
946684823,12545,0,1,
946684823,12555,0,1,
946684823,12575,0,1,
946684823,12586,0,1,
946684823,12620,0,1,
946684823,12649,0,1,
946684823,12680,0,1,
946684823,12708,0,1,
946684823,12727,0,1,
946684823,12736,0,1,
